交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2024/1/2,TXO,202401,20200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20200,賣權,-,-,-,-,0,2400,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202401,20200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20300,買權,0.1,0.1,0.1,0.1,1,0.1,59,-,0.6,0.9,0.1,,一般,-0.1,-50%
2024/1/2,TXO,202401,20300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20300,賣權,-,-,-,-,0,2500,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202401,20300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20400,買權,0.3,0.3,0.3,0.3,200,0.1,2593,-,0.1,0.9,0.2,,一般,0.1,50%
2024/1/2,TXO,202401,20400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20400,賣權,-,-,-,-,0,2600,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202401,20400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20500,買權,-,-,-,-,0,0.1,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202401,20500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20500,賣權,-,-,-,-,0,2700,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202401,20500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20600,買權,0.3,0.6,0.1,0.1,14,0.1,72,-,0.2,0.6,0.1,,一般,0,-
2024/1/2,TXO,202401,20600,買權,0.4,0.6,0.2,0.2,29,-,-,0.2,0.6,0.6,0.1,,盤後,0.1,-
2024/1/2,TXO,202401,20600,賣權,-,-,-,-,0,2800,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202401,20600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202401,20700,買權,0.1,0.1,0.1,0.1,1,0.1,0,-,0.6,0.1,0.1,,一般,0,-
2024/1/2,TXO,202401,20700,賣權,-,-,-,-,0,2900,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14500,買權,-,-,-,-,0,3290,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14500,賣權,8.8,10,8.8,10,18,9.2,312,8.7,9.6,35,7.8,,一般,1.2,13.64%
2024/1/2,TXO,202402,14500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14600,買權,-,-,-,-,0,3200,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14600,賣權,10,10,10,10,1,10,180,8.3,10.5,31,8.9,,一般,0.9,9.89%
2024/1/2,TXO,202402,14600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14700,買權,-,-,-,-,0,3100,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14700,賣權,-,-,-,-,0,10.5,90,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14800,買權,-,-,-,-,0,3000,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14800,賣權,-,-,-,-,0,11,22,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14900,買權,-,-,-,-,0,2900,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,14900,賣權,-,-,-,-,0,11.5,92,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,14900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15000,買權,-,-,-,-,0,2800,10,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15000,賣權,-,-,-,-,0,12.5,57,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15100,買權,-,-,-,-,0,2700,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15100,賣權,11,13,11,13,3,13,17,1.8,14,53,11,,一般,1,8.33%
2024/1/2,TXO,202402,15100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15200,買權,-,-,-,-,0,2600,13,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15200,賣權,-,-,-,-,0,14,105,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15300,買權,-,-,-,-,0,2500,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15300,賣權,-,-,-,-,0,14.5,25,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15400,買權,-,-,-,-,0,2400,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15400,賣權,14.5,15.5,14.5,15.5,4,15.5,47,2.4,15.5,76,14.5,,一般,1,6.90%
2024/1/2,TXO,202402,15400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15500,買權,-,-,-,-,0,2300,7,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15500,賣權,-,-,-,-,0,16,162,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15600,買權,-,-,-,-,0,2200,10,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15600,賣權,15,17,15,17,21,17,187,16,20,91,15,,一般,0,0.00%
2024/1/2,TXO,202402,15600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15700,買權,-,-,-,-,0,2110,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15700,賣權,18,18.5,18,18.5,2,18.5,172,18.5,39.5,102,18,,一般,0.5,2.78%
2024/1/2,TXO,202402,15700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15800,買權,-,-,-,-,0,2010,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15800,賣權,21,21,20,20,4,20,322,2.6,41.5,119,19.5,,一般,0,0.00%
2024/1/2,TXO,202402,15800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15900,買權,-,-,-,-,0,1910,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,15900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,15900,賣權,23,23,21.5,21.5,21,21.5,283,2.4,24,122,21,,一般,0.5,2.38%
2024/1/2,TXO,202402,15900,賣權,21.5,21.5,21.5,21.5,8,-,-,0.6,-,122,21,,盤後,0.5,2.38%
2024/1/2,TXO,202402,16000,買權,-,-,-,-,0,1810,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16000,賣權,22,26,22,25.5,33,25.5,424,5.2,26,142,19,,一般,2.5,10.87%
2024/1/2,TXO,202402,16000,賣權,19,19,19,19,8,-,-,19,39.5,142,19,,盤後,-4,-17.39%
2024/1/2,TXO,202402,16100,買權,-,-,-,-,0,1720,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16100,賣權,28,28,27.5,28,4,28,134,2.9,29.5,145,26.5,,一般,2,7.69%
2024/1/2,TXO,202402,16100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16200,買權,-,-,-,-,0,1620,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16200,賣權,28,33,26.5,30,28,30,169,29,32.5,146,26.5,,一般,1,3.45%
2024/1/2,TXO,202402,16200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16300,買權,-,-,-,-,0,1520,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16300,賣權,30,37,30,36,18,36,760,30,37,190,30,,一般,3.5,10.77%
2024/1/2,TXO,202402,16300,賣權,32,35,32,35,10,-,-,32,-,190,30,,盤後,2.5,7.69%
2024/1/2,TXO,202402,16400,買權,-,-,-,-,0,1430,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16400,賣權,39.5,43,38.5,38.5,193,38.5,381,36,43,229,36,,一般,2,5.48%
2024/1/2,TXO,202402,16400,賣權,36.5,39,36.5,39,4,-,-,35.5,46,229,36,,盤後,2.5,6.85%
2024/1/2,TXO,202402,16500,買權,-,-,-,-,0,1330,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16500,賣權,38.5,49.5,37,44,74,44,314,36.5,50,250,37,,一般,3,7.32%
2024/1/2,TXO,202402,16500,賣權,40,41.5,40,41.5,11,-,-,40,56,250,40,,盤後,0.5,1.22%
2024/1/2,TXO,202402,16600,買權,-,-,-,-,0,1240,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16600,賣權,46.5,56,43,53,62,53,845,48.5,57,260,36,,一般,6,12.77%
2024/1/2,TXO,202402,16600,賣權,48,48.5,36,36,5,-,-,45,64,260,36,,盤後,-11,-23.40%
2024/1/2,TXO,202402,16700,買權,1180,1180,1180,1180,1,1150,4,1120,1180,1180,840,,一般,-30,-2.48%
2024/1/2,TXO,202402,16700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16700,賣權,50,66,50,65,101,61,753,49.5,61,303,50,,一般,11,20.37%
2024/1/2,TXO,202402,16700,賣權,55,69,55,66,21,-,-,55,69,303,54,,盤後,12,22.22%
2024/1/2,TXO,202402,16800,買權,-,-,-,-,0,1070,13,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16800,賣權,62,78,57,76,96,76,322,66,82,240,57,,一般,12,18.75%
2024/1/2,TXO,202402,16800,賣權,65,92,65,66,11,-,-,64,83,240,64,,盤後,2,3.13%
2024/1/2,TXO,202402,16900,買權,-,-,-,-,0,975,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,16900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,16900,賣權,68,90,68,89,153,89,510,82,93,375,68,,一般,12,15.58%
2024/1/2,TXO,202402,16900,賣權,72,88,72,85,8,-,-,73,87,375,72,,盤後,8,10.39%
2024/1/2,TXO,202402,17000,買權,-,-,-,-,0,890,36,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,17000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17000,賣權,81,107,81,98,114,98,598,98,99,415,81,,一般,8,8.89%
2024/1/2,TXO,202402,17000,賣權,91,101,88,99,12,-,-,90,100,415,86,,盤後,9,10%
2024/1/2,TXO,202402,17100,買權,-,-,-,-,0,810,7,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,17100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17100,賣權,103,128,95,117,119,117,954,115,117,439,95,,一般,14,13.59%
2024/1/2,TXO,202402,17100,賣權,103,120,103,120,28,-,-,106,122,439,101,,盤後,17,16.50%
2024/1/2,TXO,202402,17200,買權,815,815,815,815,1,730,8,725,755,815,445,,一般,35,4.49%
2024/1/2,TXO,202402,17200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17200,賣權,118,148,111,138,114,138,328,134,147,472,111,,一般,15,12.20%
2024/1/2,TXO,202402,17200,賣權,122,143,122,135,12,-,-,126,228,472,120,,盤後,12,9.76%
2024/1/2,TXO,202402,17300,買權,735,735,635,635,3,650,15,650,680,735,415,,一般,-75,-10.56%
2024/1/2,TXO,202402,17300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17300,賣權,140,177,130,162,47,162,250,159,180,525,130,,一般,17,11.72%
2024/1/2,TXO,202402,17300,賣權,147,166,147,165,11,-,-,145,176,525,145,,盤後,20,13.79%
2024/1/2,TXO,202402,17400,買權,585,585,560,560,2,580,29,575,605,640,348,,一般,-70,-11.11%
2024/1/2,TXO,202402,17400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17400,賣權,166,205,158,190,59,190,140,187,202,489,158,,一般,20,11.76%
2024/1/2,TXO,202402,17400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17500,買權,550,550,495,495,13,515,78,505,540,570,295,,一般,-70,-12.39%
2024/1/2,TXO,202402,17500,買權,555,555,510,510,2,-,-,11,-,570,295,,盤後,-55,-9.73%
2024/1/2,TXO,202402,17500,賣權,198,238,187,235,41,226,150,220,231,575,187,,一般,35,17.50%
2024/1/2,TXO,202402,17500,賣權,200,230,199,229,19,-,-,206,235,575,197,,盤後,29,14.50%
2024/1/2,TXO,202402,17600,買權,480,480,433,440,4,457,66,445,479,500,253,,一般,-58,-11.65%
2024/1/2,TXO,202402,17600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17600,賣權,221,278,218,266,56,266,5797,255,276,520,218,,一般,31,13.19%
2024/1/2,TXO,202402,17600,賣權,236,282,236,250,104,-,-,241,260,520,225,,盤後,15,6.38%
2024/1/2,TXO,202402,17700,買權,430,430,377,377,13,391,74,385,393,438,220,,一般,-54,-12.53%
2024/1/2,TXO,202402,17700,買權,431,431,431,431,2,-,-,360,489,438,220,,盤後,0,0.00%
2024/1/2,TXO,202402,17700,賣權,264,320,253,300,178,300,163,295,324,545,253,,一般,29,10.70%
2024/1/2,TXO,202402,17700,賣權,280,301,280,301,4,-,-,272,300,545,261,,盤後,30,11.07%
2024/1/2,TXO,202402,17800,買權,379,393,313,341,14,341,323,330,365,393,182,,一般,-33,-8.82%
2024/1/2,TXO,202402,17800,買權,374,374,338,338,3,-,-,323,384,382,182,,盤後,-36,-9.63%
2024/1/2,TXO,202402,17800,賣權,306,364,289,344,40,344,74,339,369,560,289,,一般,30,9.55%
2024/1/2,TXO,202402,17800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,17900,買權,326,340,270,290,40,290,246,288,294,340,155,,一般,-36,-11.04%
2024/1/2,TXO,202402,17900,買權,324,324,300,300,8,-,-,286,325,338,155,,盤後,-26,-7.98%
2024/1/2,TXO,202402,17900,賣權,352,422,333,422,173,399,202,389,419,500,333,,一般,61,16.90%
2024/1/2,TXO,202402,17900,賣權,364,364,364,364,1,-,-,365,-,500,352,,盤後,3,0.83%
2024/1/2,TXO,202402,18000,買權,277,286,229,240,40,240,606,237,248,286,135,,一般,-35,-12.73%
2024/1/2,TXO,202402,18000,買權,275,275,247,247,19,-,-,238,272,283,135,,盤後,-28,-10.18%
2024/1/2,TXO,202402,18000,賣權,417,472,387,445,17,445,35,445,475,860,387,,一般,30,7.23%
2024/1/2,TXO,202402,18000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18100,買權,231,240,185,200,55,200,1345,198,229,240,105,,一般,-35,-14.89%
2024/1/2,TXO,202402,18100,買權,230,235,207,214,22,-,-,205,286,238,105,,盤後,-21,-8.94%
2024/1/2,TXO,202402,18100,賣權,-,-,-,-,0,510,9,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,18100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18200,買權,199,205,155,166,143,166,596,164,189,205,89,,一般,-27,-13.99%
2024/1/2,TXO,202402,18200,買權,187,192,172,181,19,-,-,176,199,200,89,,盤後,-12,-6.22%
2024/1/2,TXO,202402,18200,賣權,590,605,590,605,2,575,11,570,600,1100,535,,一般,70,13.08%
2024/1/2,TXO,202402,18200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18300,買權,166,166,128,141,191,141,649,134,162,166,75,,一般,-21,-12.96%
2024/1/2,TXO,202402,18300,買權,157,157,148,148,7,-,-,122,-,166,75,,盤後,-14,-8.64%
2024/1/2,TXO,202402,18300,賣權,665,675,665,675,4,650,7,640,670,1050,590,,一般,75,12.50%
2024/1/2,TXO,202402,18300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18400,買權,131,137,103,113,172,113,365,109,114,137,62,,一般,-17,-13.08%
2024/1/2,TXO,202402,18400,買權,131,131,131,131,1,-,-,96,131,136,62,,盤後,1,0.77%
2024/1/2,TXO,202402,18400,賣權,-,-,-,-,0,720,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,18400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18500,買權,100,100,83,90,114,90,602,87,92,111,45,,一般,-13,-12.62%
2024/1/2,TXO,202402,18500,買權,104,110,95,100,41,-,-,97,106,111,45,,盤後,-3,-2.91%
2024/1/2,TXO,202402,18500,賣權,-,-,-,-,0,795,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,18500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18600,買權,85,88,66,73,165,73,372,67,78,96,31,,一般,-12,-14.12%
2024/1/2,TXO,202402,18600,買權,83,89,78,79,61,-,-,73,83,96,31,,盤後,-6,-7.06%
2024/1/2,TXO,202402,18600,賣權,910,910,910,910,2,880,6,850,910,930,825,,一般,85,10.30%
2024/1/2,TXO,202402,18600,賣權,825,850,825,850,2,-,-,11,-,930,825,,盤後,25,3.03%
2024/1/2,TXO,202402,18700,買權,64,71,51,59,452,59,597,26.5,59,71,30,,一般,-8,-11.94%
2024/1/2,TXO,202402,18700,買權,69,69,63,63,3,-,-,61,67,71,30,,盤後,-4,-5.97%
2024/1/2,TXO,202402,18700,賣權,-,-,-,-,0,965,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,18700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18800,買權,57,57,41.5,46.5,246,46.5,387,46,47.5,57,27.5,,一般,-8.5,-15.45%
2024/1/2,TXO,202402,18800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18800,賣權,-,-,-,-,0,1050,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,18800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,18900,買權,44.5,44.5,33,34.5,47,34.5,155,33,48.5,67,21.5,,一般,-10.5,-23.33%
2024/1/2,TXO,202402,18900,買權,43,43,43,43,6,-,-,37,53,67,21.5,,盤後,-2,-4.44%
2024/1/2,TXO,202402,18900,賣權,-,-,-,-,0,1140,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,18900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19000,買權,34.5,35,26.5,29.5,52,29.5,291,26.5,29.5,50,14.5,,一般,-5.5,-15.71%
2024/1/2,TXO,202402,19000,買權,33.5,33.5,33.5,33.5,2,-,-,29.5,36.5,50,14.5,,盤後,-1.5,-4.29%
2024/1/2,TXO,202402,19000,賣權,-,-,-,-,0,1240,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19100,買權,26,29,21.5,22,21,22,94,8.3,23.5,33,15,,一般,-6,-21.43%
2024/1/2,TXO,202402,19100,買權,27.5,27.5,23.5,23.5,11,-,-,23,28.5,33,15,,盤後,-4.5,-16.07%
2024/1/2,TXO,202402,19100,賣權,-,-,-,-,0,1330,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19200,買權,22.5,22.5,17.5,17.5,28,17.5,182,4.7,19,31,11.5,,一般,-4.5,-20.45%
2024/1/2,TXO,202402,19200,買權,22,22,20,20,17,-,-,14,22,31,11.5,,盤後,-2,-9.09%
2024/1/2,TXO,202402,19200,賣權,-,-,-,-,0,1420,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19300,買權,15,15,15,15,5,15,42,14,15.5,25.5,9.6,,一般,-3,-16.67%
2024/1/2,TXO,202402,19300,買權,17.5,17.5,17.5,17.5,1,-,-,13,-,25.5,9.6,,盤後,-0.5,-2.78%
2024/1/2,TXO,202402,19300,賣權,-,-,-,-,0,1520,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19400,買權,15,15,11,12,37,12,116,3,12.5,22,8.5,,一般,-3,-20%
2024/1/2,TXO,202402,19400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19400,賣權,-,-,-,-,0,1620,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19500,買權,10,10,9.3,10,9,10,37,2.6,10.5,15,7.5,,一般,-2,-16.67%
2024/1/2,TXO,202402,19500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19500,賣權,-,-,-,-,0,1720,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19600,買權,7.7,8,7.6,8,3,8,11,3.7,13.5,12,7.6,,一般,-0.8,-9.09%
2024/1/2,TXO,202402,19600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19600,賣權,-,-,-,-,0,1810,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19700,買權,-,-,-,-,0,7.1,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19700,賣權,-,-,-,-,0,1910,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19800,買權,-,-,-,-,0,6.3,203,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19800,賣權,-,-,-,-,0,2010,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19900,買權,-,-,-,-,0,5.6,6,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,19900,賣權,-,-,-,-,0,2110,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,19900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20000,買權,5,5,5,5,3,5,14,1.1,9.8,9,2.8,,一般,-0.4,-7.41%
2024/1/2,TXO,202402,20000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20000,賣權,-,-,-,-,0,2210,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20100,買權,-,-,-,-,0,4,15,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20100,賣權,-,-,-,-,0,2310,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20200,買權,4,4,4,4,3,4,3,1,8.8,4,4,,一般,-0.2,-4.76%
2024/1/2,TXO,202402,20200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20200,賣權,-,-,-,-,0,2410,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20300,買權,-,-,-,-,0,2.6,21,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
