交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2023/08/09,TXO,202308W2,16600.0000,買權,224,350,195,271,379,0,258,269,271,730,149,,一般,-1,-0.37%,
2023/08/09,TXO,202308W2,16600.0000,買權,251,260,149,207,627,-,-,165,223,730,149,,盤後,-65,-23.9%,
2023/08/09,TXO,202308W2,16600.0000,賣權,4.3,5.8,0.1,0.1,9903,0,10544,-,0.2,114,0.1,,一般,-6.5,-98.48%,
2023/08/09,TXO,202308W2,16600.0000,賣權,7.8,23.5,5.4,7.9,15165,-,-,6.9,8,114,2.1,,盤後,1.3,19.7%,
2023/08/09,TXO,202308W2,16650.0000,買權,176,301,150,220,823,0,231,220,221,500,110,,一般,-9,-3.93%,
2023/08/09,TXO,202308W2,16650.0000,買權,210,229,110,154,1935,-,-,128,163,500,110,,盤後,-75,-32.75%,
2023/08/09,TXO,202308W2,16650.0000,賣權,5.8,9.8,0.1,0.1,14084,0,9434,-,0.2,132,0.1,,一般,-10.4,-99.05%,
2023/08/09,TXO,202308W2,16650.0000,賣權,12.5,36,8.5,10.5,16565,-,-,10,10.5,132,3.1,,盤後,0,0.00%,
2023/08/09,TXO,202308W2,16700.0000,買權,131,253,92,170,7517,0,1704,170,171,515,75,,一般,-11,-6.08%,
2023/08/09,TXO,202308W2,16700.0000,買權,172,189,75,120,9967,-,-,111,118,515,75,,盤後,-61,-33.7%,
2023/08/09,TXO,202308W2,16700.0000,賣權,11,18.5,0.1,0.2,29883,0,17117,-,0.2,153,0.1,,一般,-15.3,-98.71%,
2023/08/09,TXO,202308W2,16700.0000,賣權,22,55,14,18.5,29281,-,-,17,21.5,153,4.7,,盤後,3,19.35%,
2023/08/09,TXO,202308W2,16750.0000,買權,90,205,48,121,15580,0,1702,120,121,570,48,,一般,-20,-14.18%,
2023/08/09,TXO,202308W2,16750.0000,買權,126,148,48,76,13546,-,-,76,82,570,48,,盤後,-65,-46.1%,
2023/08/09,TXO,202308W2,16750.0000,賣權,20,32,0.1,0.1,36803,0,11837,-,0.1,178,0.1,,一般,-24.9,-99.6%,
2023/08/09,TXO,202308W2,16750.0000,賣權,30.5,78,22,34,22562,-,-,33.5,34,178,6.3,,盤後,9,36%,
2023/08/09,TXO,202308W2,16800.0000,買權,54,160,15.5,71,51819,0,7726,70,71,580,15.5,,一般,-34,-32.38%,
2023/08/09,TXO,202308W2,16800.0000,買權,91,111,28.5,48,24041,-,-,42,47.5,580,28.5,,盤後,-57,-54.29%,
2023/08/09,TXO,202308W2,16800.0000,賣權,34.5,52,0.1,0.3,73558,0,15900,-,0.3,210,0.1,,一般,-37.2,-99.2%,
2023/08/09,TXO,202308W2,16800.0000,賣權,46,110,33.5,51,27689,-,-,49,52,210,10.5,,盤後,13.5,36%,
2023/08/09,TXO,202308W2,16850.0000,買權,31.5,115,3.6,20,95775,0,10679,20,20.5,387,3.6,,一般,-53,-72.6%,
2023/08/09,TXO,202308W2,16850.0000,買權,66,78,16,27.5,25204,-,-,26.5,29.5,387,16,,盤後,-45.5,-62.33%,
2023/08/09,TXO,202308W2,16850.0000,賣權,60,80,0.1,0.1,97764,0,15557,0.1,0.3,240,0.1,,一般,-56.9,-99.82%,
2023/08/09,TXO,202308W2,16850.0000,賣權,69,145,51,84,17721,-,-,77,84,240,15.5,,盤後,27,47.37%,
2023/08/09,TXO,202308W2,16900.0000,買權,15,75,0.1,0.1,90221,0,16918,0.1,0.2,470,0.1,,一般,-45.9,-99.78%,
2023/08/09,TXO,202308W2,16900.0000,買權,36.5,50,8.5,14.5,34505,-,-,13,15,470,8.5,,盤後,-31.5,-68.48%,
2023/08/09,TXO,202308W2,16900.0000,賣權,94,118,20,29,78110,0,5233,29,29.5,274,20,,一般,-51,-63.75%,
2023/08/09,TXO,202308W2,16900.0000,賣權,97,186,73,122,13564,-,-,116,124,274,20,,盤後,42,52.5%,
2023/08/09,TXO,202308W2,16950.0000,買權,8.9,45,0.1,0.1,52184,0,13606,-,0.3,477,0.1,,一般,-26.9,-99.63%,
2023/08/09,TXO,202308W2,16950.0000,買權,20,31.5,5.2,8.4,21641,-,-,8.4,8.6,477,5.2,,盤後,-18.6,-68.89%,
2023/08/09,TXO,202308W2,16950.0000,賣權,136,160,40.5,79,29797,0,5103,79,80,315,25,,一般,-33,-29.46%,
2023/08/09,TXO,202308W2,16950.0000,賣權,130,230,103,166,5133,-,-,145,167,315,25,,盤後,54,48.21%,
2023/08/09,TXO,202308W2,17000.0000,買權,3.8,23.5,0.1,0.1,34564,0,13764,0.1,0.3,424,0.1,,一般,-15.9,-99.38%,
2023/08/09,TXO,202308W2,17000.0000,買權,11,17.5,2.6,4.6,21129,-,-,4.6,4.9,424,2.6,,盤後,-11.4,-71.25%,
2023/08/09,TXO,202308W2,17000.0000,賣權,152,210,70,130,10143,0,2358,129,130,354,31,,一般,-18,-12.16%,
2023/08/09,TXO,202308W2,17000.0000,賣權,164,279,141,209,3236,-,-,190,225,354,31,,盤後,61,41.22%,
2023/08/09,TXO,202308W2,17050.0000,買權,1.5,11.5,0.1,0.1,14710,0,10688,0.1,0.2,405,0.1,,一般,-8.1,-98.78%,
2023/08/09,TXO,202308W2,17050.0000,買權,7,9,2.3,2.3,9445,-,-,2.4,2.7,405,2.3,,盤後,-5.9,-71.95%,
2023/08/09,TXO,202308W2,17050.0000,賣權,221,260,108,179,2610,0,1119,179,180,395,37,,一般,-13,-6.77%,
2023/08/09,TXO,202308W2,17050.0000,賣權,209,324,187,276,1246,-,-,240,330,395,37,,盤後,84,43.75%,
2023/08/09,TXO,202308W2,17100.0000,買權,1.1,5.1,0.1,0.1,7381,0,10091,-,0.1,370,0.1,,一般,-4.2,-97.67%,
2023/08/09,TXO,202308W2,17100.0000,買權,3.9,4.8,1.5,1.5,8318,-,-,1.5,1.6,370,1.5,,盤後,-2.8,-65.12%,
2023/08/09,TXO,202308W2,17100.0000,賣權,263,303,152,230,1411,0,1032,229,230,438,46.5,,一般,-10,-4.17%,
2023/08/09,TXO,202308W2,17100.0000,賣權,259,373,227,284,290,-,-,240,322,438,46.5,,盤後,44,18.33%,
2023/08/09,TXO,202308W2,17150.0000,買權,0.8,2.3,0.1,0.1,3724,0,7564,0.1,0.3,288,0.1,,一般,-2.5,-96.15%,
2023/08/09,TXO,202308W2,17150.0000,買權,2.2,2.6,0.9,1.5,3970,-,-,1,1.4,288,0.9,,盤後,-1.1,-42.31%,
2023/08/09,TXO,202308W2,17150.0000,賣權,322,358,199,279,176,0,390,278,286,488,55,,一般,-11,-3.79%,
2023/08/09,TXO,202308W2,17150.0000,賣權,300,416,290,416,79,-,-,284,410,488,55,,盤後,126,43.45%,
2023/08/09,TXO,202308W2,17200.0000,買權,0.6,1.3,0.1,0.1,2348,0,8475,0.1,0.2,282,0.1,,一般,-1.4,-93.33%,
2023/08/09,TXO,202308W2,17200.0000,買權,1.4,1.7,0.7,0.9,4248,-,-,0.7,0.8,282,0.7,,盤後,-0.6,-40%,
2023/08/09,TXO,202308W2,17200.0000,賣權,360,403,250,330,162,0,374,325,335,540,62,,一般,-10,-2.94%,
2023/08/09,TXO,202308W2,17200.0000,賣權,340,470,340,460,70,-,-,95,422,540,62,,盤後,120,35.29%,
2023/08/09,TXO,202308W2,17250.0000,買權,0.6,0.9,0.1,0.2,956,0,4779,0.1,0.3,262,0.1,,一般,-0.9,-81.82%,
2023/08/09,TXO,202308W2,17250.0000,買權,1.1,1.5,0.6,0.6,1437,-,-,0.6,0.7,262,0.6,,盤後,-0.5,-45.45%,
2023/08/09,TXO,202308W2,17250.0000,賣權,430,444,300,435,29,0,125,373,382,560,80,,一般,45,11.54%,
2023/08/09,TXO,202308W2,17250.0000,賣權,394,500,393,500,5,-,-,400,560,560,80,,盤後,110,28.21%,
2023/08/09,TXO,202308W2,17300.0000,買權,0.6,1.4,0.1,0.3,1053,0,6078,0.1,0.3,226,0.1,,一般,-0.6,-66.67%,
2023/08/09,TXO,202308W2,17300.0000,買權,0.4,0.9,0.4,0.6,1794,-,-,0.6,0.7,226,0.4,,盤後,-0.3,-33.33%,
2023/08/09,TXO,202308W2,17300.0000,賣權,456,505,361,443,20,0,181,429,432,615,95,,一般,3,0.68%,
2023/08/09,TXO,202308W2,17300.0000,賣權,451,560,449,560,26,-,-,41.5,870,615,95,,盤後,120,27.27%,
2023/08/09,TXO,202308W2,17350.0000,買權,0.5,0.6,0.1,0.1,339,0,3848,-,0.1,195,0.1,,一般,-0.7,-87.5%,
2023/08/09,TXO,202308W2,17350.0000,買權,0.4,0.8,0.4,0.4,231,-,-,0.4,0.7,195,0.4,,盤後,-0.4,-50%,
2023/08/09,TXO,202308W2,17350.0000,賣權,446,446,446,446,1,0,89,473,482,645,116,,一般,-44,-8.98%,
2023/08/09,TXO,202308W2,17350.0000,賣權,530,600,530,600,20,-,-,400,-,645,116,,盤後,110,22.45%,
2023/08/09,TXO,202308W2,17400.0000,買權,0.3,0.5,0.1,0.2,571,0,3956,0.1,0.2,166,0.1,,一般,-0.5,-71.43%,
2023/08/09,TXO,202308W2,17400.0000,買權,0.8,0.8,0.2,0.2,709,-,-,0.2,0.5,166,0.2,,盤後,-0.5,-71.43%,
2023/08/09,TXO,202308W2,17400.0000,賣權,570,570,570,570,6,0,95,525,535,710,133,,一般,30,5.56%,
2023/08/09,TXO,202308W2,17400.0000,賣權,545,640,545,640,3,-,-,372,-,710,133,,盤後,100,18.52%,
2023/08/09,TXO,202308W2,17450.0000,買權,0.3,0.4,0.1,0.1,97,0,1867,-,0.1,139,0.1,,一般,-0.4,-80%,
2023/08/09,TXO,202308W2,17450.0000,買權,0.5,0.6,0.3,0.3,174,-,-,0.3,0.4,139,0.3,,盤後,-0.2,-40%,
2023/08/09,TXO,202308W2,17450.0000,賣權,-,-,-,-,0,0,25,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17450.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,17500.0000,買權,0.3,0.5,0.1,0.2,57,0,2113,0.1,0.3,118,0.1,,一般,-0.3,-60%,
2023/08/09,TXO,202308W2,17500.0000,買權,0.5,0.5,0.3,0.5,93,-,-,0.2,0.5,118,0.3,,盤後,0,0.00%,
2023/08/09,TXO,202308W2,17500.0000,賣權,-,-,-,-,0,0,32,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,17550.0000,買權,0.3,0.3,0.1,0.2,43,0,1332,-,0.4,96,0.1,,一般,-0.2,-50%,
2023/08/09,TXO,202308W2,17550.0000,買權,0.3,0.7,0.2,0.5,44,-,-,0.2,0.5,96,0.2,,盤後,0.1,25%,
2023/08/09,TXO,202308W2,17550.0000,賣權,-,-,-,-,0,0,37,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17550.0000,賣權,810,810,810,810,3,-,-,13,-,810,246,,盤後,120,17.39%,
2023/08/09,TXO,202308W2,17600.0000,買權,0.2,0.4,0.1,0.2,204,0,2426,-,0.2,77,0.1,,一般,-0.2,-50%,
2023/08/09,TXO,202308W2,17600.0000,買權,0.3,0.4,0.2,0.2,110,-,-,0.2,0.5,77,0.2,,盤後,-0.2,-50%,
2023/08/09,TXO,202308W2,17600.0000,賣權,-,-,-,-,0,0,14,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,17650.0000,買權,0.2,0.4,0.1,0.1,397,0,2327,0.1,0.3,63,0.1,,一般,-0.3,-75%,
2023/08/09,TXO,202308W2,17650.0000,買權,0.2,0.5,0.2,0.5,1028,-,-,0.2,0.5,63,0.2,,盤後,0.1,25%,
2023/08/09,TXO,202308W2,17650.0000,賣權,-,-,-,-,0,0,16,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17650.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,17700.0000,買權,0.2,0.4,0.1,0.3,160,0,1511,-,0.3,48,0.1,,一般,-0.1,-25%,
2023/08/09,TXO,202308W2,17700.0000,買權,0.3,2.1,0.1,0.2,540,-,-,-,0.5,48,0.1,,盤後,-0.2,-50%,
2023/08/09,TXO,202308W2,17700.0000,賣權,-,-,-,-,0,0,12,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,17750.0000,買權,0.7,0.7,0.7,0.7,1,0,495,-,0.3,38,0.1,,一般,0.4,133.33%,
2023/08/09,TXO,202308W2,17750.0000,買權,0.1,0.3,0.1,0.2,22,-,-,-,0.5,38,0.1,,盤後,-0.1,-33.33%,
2023/08/09,TXO,202308W2,17750.0000,賣權,-,-,-,-,0,0,25,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17750.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,17800.0000,買權,0.1,4,0.1,4,38,0,552,-,0.3,29,0.1,,一般,3.8,1900%,
2023/08/09,TXO,202308W2,17800.0000,買權,0.2,0.2,0.2,0.2,51,-,-,-,0.5,29,0.1,,盤後,0,0.00%,
2023/08/09,TXO,202308W2,17800.0000,賣權,1000,1000,1000,1000,1,0,9,820,1070,1050,410,,一般,60,6.38%,
2023/08/09,TXO,202308W2,17800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,17900.0000,買權,0.2,0.5,0.2,0.2,4,0,506,-,0.4,33.5,0.1,,一般,0,0.00%,
2023/08/09,TXO,202308W2,17900.0000,買權,0.2,0.2,0.2,0.2,1,-,-,0.1,0.5,33.5,0.1,,盤後,0,0.00%,
2023/08/09,TXO,202308W2,17900.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,17900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18000.0000,買權,-,-,-,-,0,0,318,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18000.0000,買權,0.2,0.2,0.1,0.1,3,-,-,0.1,0.5,9.8,0.1,,盤後,-0.1,-50%,
2023/08/09,TXO,202308W2,18000.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18100.0000,買權,-,-,-,-,0,0,35,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18100.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18200.0000,買權,-,-,-,-,0,0,57,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18200.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18300.0000,買權,-,-,-,-,0,0,14,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18300.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18400.0000,買權,-,-,-,-,0,0,10,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18400.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18500.0000,買權,-,-,-,-,0,0,7,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18500.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18600.0000,買權,-,-,-,-,0,0,59,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18600.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18700.0000,買權,-,-,-,-,0,0,1,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18700.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18800.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18800.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18900.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,18900.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,18900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,19000.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,19000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,19000.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,19000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,19100.0000,買權,-,-,-,-,0,0,3,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,19100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308W2,19100.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308W2,19100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13500.0000,買權,-,-,-,-,0,3350,5,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13500.0000,賣權,-,-,-,-,0,0.1,1277,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13600.0000,買權,-,-,-,-,0,3250,5,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13600.0000,賣權,-,-,-,-,0,0.1,32,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13700.0000,買權,-,-,-,-,0,3150,6,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13700.0000,賣權,-,-,-,-,0,0.1,156,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13800.0000,買權,-,-,-,-,0,3050,3,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13800.0000,賣權,-,-,-,-,0,0.1,97,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13900.0000,買權,-,-,-,-,0,2950,2,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,13900.0000,賣權,-,-,-,-,0,0.1,52,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,13900.0000,賣權,0.8,0.8,0.8,0.8,1,-,-,-,2.5,155,0.8,,盤後,0,0.00%,
2023/08/09,TXO,202308  ,14000.0000,買權,-,-,-,-,0,2850,2,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14000.0000,賣權,-,-,-,-,0,0.1,348,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14100.0000,買權,-,-,-,-,0,2750,8,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14100.0000,賣權,-,-,-,-,0,0.1,143,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14200.0000,買權,-,-,-,-,0,2650,2,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14200.0000,賣權,-,-,-,-,0,0.1,147,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14300.0000,買權,-,-,-,-,0,2550,2,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14300.0000,賣權,-,-,-,-,0,0.1,49,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14400.0000,買權,-,-,-,-,0,2450,2,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14400.0000,賣權,-,-,-,-,0,0.1,99,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14500.0000,買權,-,-,-,-,0,2350,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14500.0000,賣權,-,-,-,-,0,0.1,330,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14500.0000,賣權,1.1,1.1,1.1,1.1,1,-,-,-,3.1,126,0.8,,盤後,0,0.00%,
2023/08/09,TXO,202308  ,14600.0000,買權,-,-,-,-,0,2250,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14600.0000,賣權,-,-,-,-,0,0.2,836,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14700.0000,買權,-,-,-,-,0,2150,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14700.0000,賣權,-,-,-,-,0,0.2,147,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14800.0000,買權,-,-,-,-,0,2050,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14800.0000,賣權,-,-,-,-,0,0.4,324,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14800.0000,賣權,1.5,1.5,1.4,1.4,3,-,-,-,1.5,190,1.2,,盤後,0,0.00%,
2023/08/09,TXO,202308  ,14900.0000,買權,-,-,-,-,0,1950,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,14900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,14900.0000,賣權,1.6,1.6,0.7,0.7,36,0.7,336,-,16.5,111,0.7,,一般,-0.9,-56.25%,
2023/08/09,TXO,202308  ,14900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,15000.0000,買權,-,-,-,-,0,1850,1,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,15000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,15000.0000,賣權,0.8,1.1,0.8,1.1,40,1.1,1521,0.6,1.3,237,0.4,,一般,-0.5,-31.25%,
2023/08/09,TXO,202308  ,15000.0000,賣權,1.6,1.8,1.6,1.7,5,-,-,-,2.6,237,0.4,,盤後,0.1,6.25%,
2023/08/09,TXO,202308  ,15100.0000,買權,-,-,-,-,0,1750,0,-,-,-,-,,一般,-,-,
2023/08/09,TXO,202308  ,15100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/08/09,TXO,202308  ,15100.0000,賣權,0.8,1.3,0.8,1.3,3,1.1,320,-,1.1,260,0.8,,一般,-0.3,-18.75%,
