交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2023/01/05,TXO,202301W2,14400.0000,買權,60,106,60,96,7799,-,-,93,96,109,22,,盤後,32,50%,
2023/01/05,TXO,202301W2,14400.0000,賣權,153,194,125,160,2907,160,934,159,162,420,125,,一般,-69,-30.13%,
2023/01/05,TXO,202301W2,14400.0000,賣權,225,230,143,152,1038,-,-,150,164,420,143,,盤後,-77,-33.62%,
2023/01/05,TXO,202301W2,14450.0000,買權,73,90,43,53,7523,53,3188,52,53,90,16,,一般,3,6%,
2023/01/05,TXO,202301W2,14450.0000,買權,50,87,47,71,6310,-,-,70,74,89,16,,盤後,21,42%,
2023/01/05,TXO,202301W2,14450.0000,賣權,175,228,151,191,957,191,246,190,227,450,151,,一般,-69,-26.54%,
2023/01/05,TXO,202301W2,14450.0000,賣權,264,266,172,172,339,-,-,174,202,450,172,,盤後,-88,-33.85%,
2023/01/05,TXO,202301W2,14500.0000,買權,54,69,30,37.5,16011,37.5,7254,37.5,38.5,82,12,,一般,1,2.74%,
2023/01/05,TXO,202301W2,14500.0000,買權,35.5,64,35,54,12496,-,-,54,56,82,12,,盤後,17.5,47.95%,
2023/01/05,TXO,202301W2,14500.0000,賣權,217,265,180,227,655,227,227,224,235,520,180,,一般,-73,-24.33%,
2023/01/05,TXO,202301W2,14500.0000,賣權,303,303,200,205,591,-,-,202,245,520,200,,盤後,-95,-31.67%,
2023/01/05,TXO,202301W2,14550.0000,買權,42,52,20.5,25.5,8071,25.5,5103,25.5,26,60,8.5,,一般,-1.5,-5.56%,
2023/01/05,TXO,202301W2,14550.0000,買權,27,48,25,42,8400,-,-,39,42,60,8.5,,盤後,15,55.56%,
2023/01/05,TXO,202301W2,14550.0000,賣權,242,307,214,268,241,268,90,241,272,380,214,,一般,-75,-21.87%,
2023/01/05,TXO,202301W2,14550.0000,賣權,337,337,250,250,16,-,-,197,338,380,250,,盤後,-93,-27.11%,
2023/01/05,TXO,202301W2,14600.0000,買權,29.5,37,13.5,17,11360,17,9387,16.5,18,54,6.6,,一般,-2,-10.53%,
2023/01/05,TXO,202301W2,14600.0000,買權,20,35,15.5,30.5,10498,-,-,28,32.5,54,6.6,,盤後,11.5,60.53%,
2023/01/05,TXO,202301W2,14600.0000,賣權,280,350,250,307,392,307,103,302,390,540,250,,一般,-75,-19.63%,
2023/01/05,TXO,202301W2,14600.0000,賣權,381,383,270,270,145,-,-,220,397,540,270,,盤後,-112,-29.32%,
2023/01/05,TXO,202301W2,14650.0000,買權,20.5,26,9,10.5,7786,10.5,8505,10.5,11,49,4.8,,一般,-3,-22.22%,
2023/01/05,TXO,202301W2,14650.0000,買權,13.5,25,12.5,22.5,5201,-,-,19,22,49,4.8,,盤後,9,66.67%,
2023/01/05,TXO,202301W2,14650.0000,賣權,362,370,345,345,15,345,16,265,433,438,345,,一般,-81,-19.01%,
2023/01/05,TXO,202301W2,14650.0000,賣權,405,406,405,406,5,-,-,169,450,438,350,,盤後,-20,-4.69%,
2023/01/05,TXO,202301W2,14700.0000,買權,14.5,17.5,5.9,7.4,5839,7.4,5874,7,7.5,29.5,3.9,,一般,-2,-21.28%,
2023/01/05,TXO,202301W2,14700.0000,買權,9.2,18,8.2,15.5,3429,-,-,13.5,15.5,29.5,3.9,,盤後,6.1,64.89%,
2023/01/05,TXO,202301W2,14700.0000,賣權,361,425,330,415,136,395,49,321,427,515,330,,一般,-57,-12.08%,
2023/01/05,TXO,202301W2,14700.0000,賣權,421,442,372,399,9,-,-,350,425,515,372,,盤後,-73,-15.47%,
2023/01/05,TXO,202301W2,14750.0000,買權,10.5,11.5,4.1,5,3079,5,3174,4,6.2,23.5,3,,一般,-1.5,-23.08%,
2023/01/05,TXO,202301W2,14750.0000,買權,6.1,13,6,9.4,1810,-,-,8.5,9.5,23.5,3,,盤後,2.9,44.62%,
2023/01/05,TXO,202301W2,14750.0000,賣權,372,462,372,462,62,445,20,358,525,650,372,,一般,-58,-11.15%,
2023/01/05,TXO,202301W2,14750.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,14800.0000,買權,7.7,7.7,2.9,3.6,2574,3.6,3817,3.4,3.8,20,2.3,,一般,-1,-21.74%,
2023/01/05,TXO,202301W2,14800.0000,買權,4.6,8.8,4.1,6.7,1720,-,-,5.9,7,20,2.3,,盤後,2.1,45.65%,
2023/01/05,TXO,202301W2,14800.0000,賣權,423,510,420,510,4,493,5,406,570,800,420,,一般,-55,-9.73%,
2023/01/05,TXO,202301W2,14800.0000,賣權,530,550,530,545,3,-,-,412,600,800,530,,盤後,-20,-3.54%,
2023/01/05,TXO,202301W2,14900.0000,買權,3.7,3.7,1.6,2,3138,2,2528,1.6,2,12,0.4,,一般,-0.6,-23.08%,
2023/01/05,TXO,202301W2,14900.0000,買權,2.6,4.4,2.3,2.6,1013,-,-,2.4,3.7,12,0.4,,盤後,0,0.00%,
2023/01/05,TXO,202301W2,14900.0000,賣權,-,-,-,-,0,590,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,14900.0000,賣權,565,570,550,570,3,-,-,550,565,570,550,,盤後,-95,-14.29%,
2023/01/05,TXO,202301W2,15000.0000,買權,1.8,2,1,1.1,1365,1.1,2729,-,1.2,7,1,,一般,-0.9,-45%,
2023/01/05,TXO,202301W2,15000.0000,買權,1.6,2.5,1.4,2.4,1012,-,-,1.6,2.3,7,1.3,,盤後,0.4,20%,
2023/01/05,TXO,202301W2,15000.0000,賣權,-,-,-,-,0,690,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15000.0000,賣權,680,680,680,680,1,-,-,13,-,680,680,,盤後,-85,-11.11%,
2023/01/05,TXO,202301W2,15100.0000,買權,1.2,1.2,0.6,0.6,23,0.6,977,0.6,0.9,4.5,0.1,,一般,-0.5,-45.45%,
2023/01/05,TXO,202301W2,15100.0000,買權,0.8,1.5,0.8,0.9,138,-,-,0.9,1.4,4.5,0.1,,盤後,-0.2,-18.18%,
2023/01/05,TXO,202301W2,15100.0000,賣權,-,-,-,-,0,790,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15100.0000,賣權,780,780,780,780,1,-,-,19,-,780,780,,盤後,-85,-9.83%,
2023/01/05,TXO,202301W2,15200.0000,買權,1,1,0.1,0.5,72,0.6,595,0.4,0.7,5,0.1,,一般,-0.2,-28.57%,
2023/01/05,TXO,202301W2,15200.0000,買權,0.7,1,0.6,1,70,-,-,0.4,1.1,5,0.1,,盤後,0.3,42.86%,
2023/01/05,TXO,202301W2,15200.0000,賣權,-,-,-,-,0,890,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15200.0000,賣權,880,880,880,880,1,-,-,13,-,880,880,,盤後,-85,-8.81%,
2023/01/05,TXO,202301W2,15300.0000,買權,0.6,0.6,0.6,0.6,10,0.6,152,0.2,0.7,2.5,0.6,,一般,0,0.00%,
2023/01/05,TXO,202301W2,15300.0000,買權,0.6,0.6,0.6,0.6,15,-,-,0.2,0.7,2.5,0.6,,盤後,0,0.00%,
2023/01/05,TXO,202301W2,15300.0000,賣權,-,-,-,-,0,990,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15400.0000,買權,-,-,-,-,0,0.3,14,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15400.0000,買權,0.6,0.6,0.5,0.5,3,-,-,-,0.6,1.9,0.5,,盤後,0,0.00%,
2023/01/05,TXO,202301W2,15400.0000,賣權,-,-,-,-,0,1090,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15500.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15500.0000,賣權,-,-,-,-,0,1190,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15600.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15600.0000,賣權,-,-,-,-,0,1290,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15700.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15700.0000,賣權,-,-,-,-,0,1390,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301W2,15800.0000,買權,-,-,-,-,0,0.1,4,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15800.0000,買權,0.2,0.2,0.2,0.2,1,-,-,-,0.3,0.3,0.2,,盤後,0,0.00%,
2023/01/05,TXO,202301W2,15800.0000,賣權,-,-,-,-,0,1490,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301W2,15800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,10700.0000,買權,-,-,-,-,0,3590,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,10700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,10700.0000,賣權,0.5,0.5,0.4,0.4,55,0.4,1749,0.3,0.5,139,0.4,,一般,-0.2,-33.33%,
2023/01/05,TXO,202301  ,10700.0000,賣權,0.6,0.6,0.6,0.6,20,-,-,0.4,0.7,139,0.5,,盤後,0,0.00%,
2023/01/05,TXO,202301  ,10800.0000,買權,-,-,-,-,0,3490,358,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,10800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,10800.0000,賣權,-,-,-,-,0,0.4,318,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,10800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,10900.0000,買權,-,-,-,-,0,3390,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,10900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,10900.0000,賣權,-,-,-,-,0,0.5,59,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,10900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11000.0000,買權,-,-,-,-,0,3290,12,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11000.0000,賣權,0.6,0.6,0.6,0.6,10,0.6,593,0.1,0.6,198,0.6,,一般,-0.2,-25%,
2023/01/05,TXO,202301  ,11000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11100.0000,買權,-,-,-,-,0,3190,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11100.0000,賣權,0.7,0.7,0.7,0.7,10,0.7,103,-,0.7,206,0.7,,一般,-0.2,-22.22%,
2023/01/05,TXO,202301  ,11100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11200.0000,買權,-,-,-,-,0,3090,24,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11200.0000,賣權,0.8,0.8,0.8,0.8,10,0.8,65,-,0.8,214,0.8,,一般,-0.2,-20%,
2023/01/05,TXO,202301  ,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11300.0000,買權,-,-,-,-,0,2990,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11300.0000,賣權,-,-,-,-,0,0.8,140,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11400.0000,買權,-,-,-,-,0,2890,340,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11400.0000,賣權,-,-,-,-,0,0.8,145,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11500.0000,買權,-,-,-,-,0,2790,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11500.0000,賣權,0.9,0.9,0.9,0.9,9,0.9,237,0.5,19.5,296,0.9,,一般,-0.4,-30.77%,
2023/01/05,TXO,202301  ,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11600.0000,買權,-,-,-,-,0,2690,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11600.0000,賣權,-,-,-,-,0,1.1,126,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11700.0000,買權,-,-,-,-,0,2590,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11700.0000,賣權,-,-,-,-,0,1.2,132,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11700.0000,賣權,1.4,1.4,1.4,1.4,1,-,-,1.3,2.9,328,1.2,,盤後,-0.2,-12.5%,
2023/01/05,TXO,202301  ,11800.0000,買權,-,-,-,-,0,2490,244,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11800.0000,賣權,-,-,-,-,0,1.4,253,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11900.0000,買權,-,-,-,-,0,2390,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,11900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,11900.0000,賣權,1.7,1.8,1.7,1.8,3,1.8,288,-,1.8,375,1,,一般,-0.4,-18.18%,
2023/01/05,TXO,202301  ,11900.0000,賣權,2,2,1.9,1.9,4,-,-,1.8,3.4,375,1,,盤後,-0.3,-13.64%,
2023/01/05,TXO,202301  ,12000.0000,買權,-,-,-,-,0,2290,3,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12000.0000,賣權,2.4,2.4,1.9,2,152,2,1957,1.7,2,386,1.9,,一般,-0.8,-28.57%,
2023/01/05,TXO,202301  ,12000.0000,賣權,2.7,2.8,2.6,2.6,6,-,-,2,3,386,2.2,,盤後,-0.2,-7.14%,
2023/01/05,TXO,202301  ,12100.0000,買權,-,-,-,-,0,2190,0,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12100.0000,賣權,2.3,2.3,2,2,46,2.2,396,-,2,420,2,,一般,-1,-33.33%,
2023/01/05,TXO,202301  ,12100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12200.0000,買權,-,-,-,-,0,2090,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12200.0000,賣權,2.6,2.6,2.3,2.4,45,2.4,903,-,2.4,450,2.3,,一般,-0.8,-25%,
2023/01/05,TXO,202301  ,12200.0000,賣權,2.8,2.8,2.7,2.7,10,-,-,2.6,3.5,450,2.7,,盤後,-0.5,-15.63%,
2023/01/05,TXO,202301  ,12300.0000,買權,-,-,-,-,0,1990,1,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12300.0000,賣權,2.8,3,2.6,2.8,39,2.6,952,2.3,2.8,515,2.6,,一般,-0.5,-15.15%,
2023/01/05,TXO,202301  ,12300.0000,賣權,3.3,3.3,3.3,3.3,1,-,-,2.6,4.1,515,2.9,,盤後,0,0.00%,
2023/01/05,TXO,202301  ,12400.0000,買權,-,-,-,-,0,1890,12,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12400.0000,賣權,3.4,3.4,2.6,2.8,104,2.8,1272,2.5,2.8,555,2.6,,一般,-0.7,-20%,
2023/01/05,TXO,202301  ,12400.0000,賣權,3.7,3.8,3.3,3.8,25,-,-,3.3,4.2,555,3,,盤後,0.3,8.57%,
2023/01/05,TXO,202301  ,12500.0000,買權,-,-,-,-,0,1790,21,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12500.0000,賣權,4.2,4.2,3.2,3.2,91,3.2,1101,3.2,3.6,585,3.2,,一般,-1.3,-28.89%,
2023/01/05,TXO,202301  ,12500.0000,賣權,4.2,4.3,3.6,4.3,55,-,-,3.6,5.8,585,3.6,,盤後,-0.2,-4.44%,
2023/01/05,TXO,202301  ,12600.0000,買權,-,-,-,-,0,1690,16,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12600.0000,賣權,4.3,4.6,3.8,3.8,130,3.8,863,3.8,4.3,585,3.8,,一般,-2.1,-35.59%,
2023/01/05,TXO,202301  ,12600.0000,賣權,6.1,6.1,4.7,4.7,56,-,-,4.6,5,585,4.7,,盤後,-1.2,-20.34%,
2023/01/05,TXO,202301  ,12700.0000,買權,-,-,-,-,0,1590,184,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12700.0000,賣權,5.5,5.5,4.6,4.6,124,4.6,960,3.6,5.6,620,4.6,,一般,-2,-30.3%,
2023/01/05,TXO,202301  ,12700.0000,賣權,6.5,6.7,5.8,6.5,15,-,-,5.3,6.2,620,5.8,,盤後,-0.1,-1.52%,
2023/01/05,TXO,202301  ,12800.0000,買權,-,-,-,-,0,1490,640,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,12800.0000,賣權,6.3,7,5.5,5.5,760,5.5,1443,5.3,5.9,700,5.5,,一般,-3.4,-38.2%,
2023/01/05,TXO,202301  ,12800.0000,賣權,9,9,6.9,7.3,109,-,-,6.8,7.9,700,6.9,,盤後,-1.6,-17.98%,
2023/01/05,TXO,202301  ,12900.0000,買權,-,-,-,-,0,1400,491,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,12900.0000,買權,1360,1360,1360,1360,1,-,-,1280,1490,1940,510,,盤後,40,3.03%,
2023/01/05,TXO,202301  ,12900.0000,賣權,8,8.5,6.9,7.1,1737,7.1,3299,7,7.3,740,6.9,,一般,-4.9,-40.83%,
2023/01/05,TXO,202301  ,12900.0000,賣權,11,11,7.6,9.2,162,-,-,7.7,9.9,740,7.6,,盤後,-2.8,-23.33%,
2023/01/05,TXO,202301  ,13000.0000,買權,-,-,-,-,0,1300,89,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,13000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,13000.0000,賣權,9.7,11,8.6,9.1,1704,9.1,4032,8.8,9,785,8.6,,一般,-4.9,-35%,
2023/01/05,TXO,202301  ,13000.0000,賣權,14.5,14.5,10,10,525,-,-,10,11.5,785,10,,盤後,-4,-28.57%,
2023/01/05,TXO,202301  ,13100.0000,買權,-,-,-,-,0,1200,457,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,13100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,13100.0000,賣權,11.5,14,11,11.5,2413,11.5,3992,10,12.5,805,11,,一般,-6.5,-36.11%,
2023/01/05,TXO,202301  ,13100.0000,賣權,19,19,12,14,182,-,-,12,14,805,12,,盤後,-4,-22.22%,
2023/01/05,TXO,202301  ,13200.0000,買權,-,-,-,-,0,1100,10,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,13200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,13200.0000,賣權,17,18.5,14,15.5,846,15.5,2303,14,16,890,14,,一般,-9,-36.73%,
2023/01/05,TXO,202301  ,13200.0000,賣權,23.5,23.5,16.5,16.5,400,-,-,16.5,17.5,890,16.5,,盤後,-8,-32.65%,
2023/01/05,TXO,202301  ,13300.0000,買權,-,-,-,-,0,1010,108,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,13300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,13300.0000,賣權,21.5,24,18.5,20.5,1067,20.5,3226,19.5,20,920,18.5,,一般,-11,-34.92%,
2023/01/05,TXO,202301  ,13300.0000,賣權,32,32,20.5,22.5,237,-,-,20,23,920,20.5,,盤後,-9,-28.57%,
2023/01/05,TXO,202301  ,13400.0000,買權,-,-,-,-,0,915,67,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,13400.0000,買權,880,905,880,905,2,-,-,950,965,1450,281,,盤後,55,6.47%,
2023/01/05,TXO,202301  ,13400.0000,賣權,26.5,32,24,26,1097,26,3902,25,27,1030,24,,一般,-14.5,-35.8%,
2023/01/05,TXO,202301  ,13400.0000,賣權,40,40,25,26,523,-,-,26,30,1030,25,,盤後,-14.5,-35.8%,
2023/01/05,TXO,202301  ,13500.0000,買權,-,-,-,-,0,825,145,-,-,-,-,,一般,-,-,
2023/01/05,TXO,202301  ,13500.0000,買權,805,805,780,780,5,-,-,860,875,1650,268,,盤後,15,1.96%,
2023/01/05,TXO,202301  ,13500.0000,賣權,33,42,31,35,1493,35,6737,34.5,35,985,30,,一般,-16,-31.37%,
2023/01/05,TXO,202301  ,13500.0000,賣權,51,52,30,37,1833,-,-,36,40.5,985,30,,盤後,-14,-27.45%,
2023/01/05,TXO,202301  ,13600.0000,買權,780,780,730,730,4,730,134,725,740,1260,226,,一般,55,8.15%,
2023/01/05,TXO,202301  ,13600.0000,買權,755,755,755,755,1,-,-,765,785,1260,226,,盤後,80,11.85%,
2023/01/05,TXO,202301  ,13600.0000,賣權,45.5,54,40,45,1276,45,4481,45,46.5,555,40,,一般,-20,-30.77%,
2023/01/05,TXO,202301  ,13600.0000,賣權,67,67,45,47,943,-,-,43,49,555,45,,盤後,-18,-27.69%,
2023/01/05,TXO,202301  ,13700.0000,買權,685,685,630,640,4,640,148,640,655,1200,192,,一般,55,9.4%,
2023/01/05,TXO,202301  ,13700.0000,買權,660,660,660,660,1,-,-,675,690,1200,192,,盤後,75,12.82%,
2023/01/05,TXO,202301  ,13700.0000,賣權,58,69,51,58,976,58,3979,58,59,785,51,,一般,-25,-30.12%,
2023/01/05,TXO,202301  ,13700.0000,賣權,82,82,54,56,904,-,-,53,57,785,54,,盤後,-27,-32.53%,
2023/01/05,TXO,202301  ,13800.0000,買權,605,640,535,535,14,565,347,560,570,1290,162,,一般,20,3.88%,
2023/01/05,TXO,202301  ,13800.0000,買權,530,605,530,575,12,-,-,590,620,1290,162,,盤後,60,11.65%,
2023/01/05,TXO,202301  ,13800.0000,賣權,73,88,65,74,1610,74,3673,73,76,845,65,,一般,-30,-28.85%,
2023/01/05,TXO,202301  ,13800.0000,賣權,104,105,70,70,1061,-,-,70,73,845,70,,盤後,-34,-32.69%,
2023/01/05,TXO,202301  ,13850.0000,買權,515,515,515,515,1,525,3,515,530,515,482,,一般,40,8.42%,
2023/01/05,TXO,202301  ,13850.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/01/05,TXO,202301  ,13850.0000,賣權,87,98,74,85,234,85,269,83,86,126,74,,一般,-31,-26.72%,
2023/01/05,TXO,202301  ,13850.0000,賣權,115,115,80,80,75,-,-,66,96,126,80,,盤後,-36,-31.03%,
2023/01/05,TXO,202301  ,13900.0000,買權,525,525,454,465,38,485,338,451,510,1050,129,,一般,27,6.16%,
2023/01/05,TXO,202301  ,13900.0000,買權,452,535,452,535,36,-,-,510,530,1050,129,,盤後,97,22.15%,
2023/01/05,TXO,202301  ,13900.0000,賣權,95,111,83,96,1299,96,2883,95,97,830,83,,一般,-32,-25%,
2023/01/05,TXO,202301  ,13900.0000,賣權,129,129,89,89,731,-,-,89,95,830,89,,盤後,-39,-30.47%,
2023/01/05,TXO,202301  ,13950.0000,買權,419,419,418,418,4,445,22,348,540,444,418,,一般,15,3.72%,
2023/01/05,TXO,202301  ,13950.0000,買權,444,444,444,444,20,-,-,404,499,444,444,,盤後,41,10.17%,
2023/01/05,TXO,202301  ,13950.0000,賣權,103,122,94,106,902,106,635,105,108,151,94,,一般,-36,-25.35%,
2023/01/05,TXO,202301  ,13950.0000,賣權,142,142,102,109,134,-,-,91,134,151,102,,盤後,-33,-23.24%,
2023/01/05,TXO,202301  ,14000.0000,買權,444,474,380,409,129,409,1294,337,419,1130,108,,一般,41,11.14%,
2023/01/05,TXO,202301  ,14000.0000,買權,372,442,372,442,106,-,-,390,470,1130,108,,盤後,74,20.11%,
